"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
1,1.04810955968893,3.54995514244346,0.998098663105382,1.0000542645945,3.74969089004516,1.00358810858082,0.988856302996096,3.79788550180289,1.00466605296916,18
2,1.10121932649903,3.30125347802543,0.992734641863156,1.06347479357746,3.46307839836973,0.995299336276354,1.06372682945606,3.46310872161622,0.994923538167367,7
3,1.09274747649353,3.3199618421996,0.996757845332646,1.06866011629832,3.41515502455437,0.999494973547095,1.06965994965401,3.41511706800908,0.99908479131524,83
4,1.12615761464237,3.12274131102841,0.997734943819534,1.09458465137274,3.25992550781334,1.00024967058433,1.09477500318119,3.2599410727421,0.999989792320989,96
5,1.01898193305942,3.60998000160931,0.998363927816662,0.952807850524971,3.87825547735926,1.00864509881286,0.909385681969608,4.06801410212671,1.01384564185437,18
6,1.06936394995571,3.35351861538831,1.00744076521058,1.01644336662194,3.57283875154786,1.01457613947046,1.01763001854574,3.57272657049989,1.01429134223125,29
7,1.02795099077014,3.62503753037755,0.993061877509664,0.964720708939151,3.88487814292634,0.99946633502762,0.965539345188691,3.88488077514788,0.99924062625715,54
8,1.07534900555893,3.42106756169245,0.999651134009348,1.04001241982641,3.56811684119955,1.00372720706527,1.0245768916551,3.63616467238331,1.00505091488266,57
9,1.02349909213111,3.69809187278963,0.991233811835041,0.970862471137383,3.910600004741,0.99608468096751,0.971538254376402,3.91061063289508,0.995791004897619,17
10,1.06346439276856,3.51363200583459,0.998077380329747,1.02557928159486,3.66913867124161,1.00204787580585,1.02587746296848,3.66913433959792,1.00175761698242,160
11,1.0352972503756,3.66093162130617,0.993473774191399,0.992672333693638,3.83358756174881,0.997939230329838,0.962588723186595,3.96401775607524,1.00007694450626,15
12,1.12985654759391,3.10585491840518,0.984948468949719,1.10429148434462,3.21720692854241,0.986328223354055,1.10397724783687,3.21719424699532,0.986720388925506,63
13,1.13657675942278,3.04331688918463,1.00730322486202,1.10755129551065,3.16653805396536,1.01032854957887,1.10860698884975,3.16654027486066,1.00980327304887,84
14,1.09311195337486,3.29014751769612,0.999778409696893,1.02661537841035,3.58361546949958,1.00434499006455,1.07182985579528,3.37733497027952,1.00205318366939,17
15,1.07907771539073,3.35353210431668,0.995664464524838,1.04483380584587,3.49696344291685,0.999539602711368,1.02661837654411,3.57844765767488,1.00098639975021,18
16,1.09911134356084,3.28893679924936,1.00407162810997,1.06780800196615,3.41674595420242,1.00757214876233,1.06881091942767,3.41671406989348,1.00714904299489,48
17,1.06661481652165,3.49478957437695,0.999132153737259,1.03096392756863,3.64109833482446,1.0027745041362,1.03106797106447,3.64108401015008,1.00271877142498,73
18,1.17707289672593,2.90266022718449,0.988158743510567,1.1638201712187,2.95929805741159,0.989055748641958,1.16392279680479,2.95930284739917,0.98891988064116,62
19,1.03025647830227,3.62118078863314,0.995052956261835,0.941400340887221,3.99725948595895,1.0029405295818,0.984427236136315,3.80842673527338,0.999919878448769,3
20,1.07732024325183,3.41970448578495,0.997331671794085,1.04692217741907,3.54414797621009,1.00072795001971,1.04712857154152,3.54413313143023,1.00056377844088,38
21,1.0316847790582,3.52602514713861,0.997991134490639,0.930827335370386,3.96014840471283,1.00913209274535,0.974654829600732,3.7626368181873,1.00531638818002,44
22,1.09795656599865,3.29652001684065,1.00265898225605,1.040571689918,3.55372534327739,1.00726417938387,1.03928168577105,3.55383225653969,1.00754239457058,20
23,1.01329163275287,3.72861427877669,0.996737315118327,0.94090749061239,4.02481050124832,1.00482001774843,0.941095193338031,4.02480965289448,1.00464687665218,59
24,1.04558004419228,3.5141754414627,0.99406688754851,0.984996275061804,3.77013771183863,0.999625669567022,0.985016970820788,3.77016294083818,0.999509367760844,14
25,1.06485304622349,3.53542953024143,1.00462089068736,1.03288190115771,3.66426841312855,1.00861662242524,1.0128777071276,3.75122640225211,1.01035542180998,116
26,1.11578349981634,3.25197330909902,0.98841490798734,1.09769348531029,3.32707830066548,0.989973651946141,1.07643925058885,3.42136453752888,0.991080639037091,78
27,1.09537484489447,3.30090835715757,1.00101329349508,1.04161526619316,3.53636106314252,1.00509562471937,1.06792517620762,3.41621122591499,1.00368786364011,75
28,1.09421071592081,3.4590306171681,0.9902615350749,1.07719245303501,3.52470595617073,0.991749179357723,1.07790639741334,3.52469180865055,0.991446487880228,55
29,1.04354024842914,3.46716171371608,1.0005192889507,0.985146237608444,3.71042893632669,1.0082665943519,0.985138024788282,3.71040186886145,1.00837357043724,33
