"replicate","b1_mle","b2_mle","mu_mle","n_tries"
88,1.00744086879019,3.69033183601392,1.00742122131207,1712
89,1.00105477827422,3.68952956969906,1.00799459289932,168
90,1.00874504152976,3.6777415852499,1.00443656943671,691
91,1.00878029395706,3.71162145514692,0.999246603399122,231
92,1.01174270831529,3.70274338796892,1.00405070606365,1111
93,1.02226403712994,3.72187330140036,0.996214429497458,377
94,1.00980911529507,3.69672211448357,0.996490001109196,554
95,1.01134700552707,3.71387369202498,1.00984095228797,605
96,1.00766342904633,3.76254185000488,1.00709540566398,382
97,1.01356872514392,3.69583291192649,0.996564982977027,136
98,1.01240158398629,3.72786922990255,0.996834602918215,380
99,1.0127274439433,3.69551271195268,0.99996879001617,357
100,0.998093144309001,3.70225294846001,0.997042985182661,71
101,1.00591134725486,3.724671963779,0.992227693640468,332
102,0.999969752216842,3.70050395308257,1.00406875446593,52
103,1.00866791828168,3.71501380932987,0.992861057441072,1429
104,1.01777833019902,3.70736856212484,0.995279578878134,1327
105,1.0079227667313,3.66676467189041,1.00325930985424,110
106,1.01831606513944,3.7101751703415,1.00955531276414,178
107,1.00345919495093,3.68404263248904,1.00944058325355,113
108,0.999264897320705,3.67273497748814,0.999208552905249,103
109,1.01669492666992,3.67746685575256,1.00035275740901,506
110,1.00696374364964,3.75775836886254,0.996399639792949,57
111,1.00826258787526,3.65248533007176,1.01294731067644,151
112,1.01195836592999,3.66521984578585,1.00935352341693,225
113,0.997465201493785,3.72524545525942,0.989593739828442,730
114,1.00757248844007,3.63703661033038,1.00705895801181,1228
115,1.01533048847751,3.70477731801715,1.00141155831954,1699
116,1.01090918228691,3.70722935214482,0.996374106837381,146
117,1.0103679117584,3.72931429018153,0.996811580851551,423
118,1.00546297535913,3.67153394601661,1.01294428490475,416
119,0.995891344549333,3.6872969759311,1.00993272471611,43
120,1.00695322881883,3.70395247644521,0.999643334714201,771
121,1.00228505913204,3.71353211637254,1.00918220945676,343
122,1.01685241599865,3.74107947766384,0.997836757641787,946
123,1.00588564178786,3.69640255843285,1.00495460309803,267
124,1.00679906653326,3.75368588950044,0.988507856169453,1150
125,1.00920336325374,3.68864244593665,0.995353328785507,293
126,1.00207251438434,3.73116909263756,1.00741284768791,229
127,1.00463732737949,3.72605372063828,0.994741624402273,348
128,0.995209255390769,3.70188303822446,1.00529648070564,17
129,1.00937003994547,3.6745482131782,0.993887963167783,202
130,1.01922751145626,3.65700160942404,1.00459635721854,1627
131,1.01860824122161,3.73788581325404,0.991014966537802,220
132,1.00718500499621,3.69560699292902,0.999100850971778,71
133,0.996618806978524,3.73728868981389,0.99496123451403,414
134,1.01023186889002,3.68672085995249,1.00593057370644,399
135,1.00429406374972,3.69877667329067,0.993259396516312,76
136,1.0047704879463,3.69083746978122,1.00662037396086,245
137,1.01408152950033,3.68266793809214,0.999889747296335,167
138,1.00874082573919,3.70300234165493,1.00335473436443,35
139,1.01626622875412,3.6749413456183,0.992895360084992,1791
140,1.01075031964918,3.7203399099756,1.00200815846407,448
141,1.00383649969354,3.71631683614119,1.01077807601916,2049
142,1.02327340451035,3.73312943526489,1.0081483604273,554
143,1.01752971969002,3.68402650572583,1.00249702232086,186
144,1.00559363032458,3.68941116536698,1.00048214433049,1564
145,1.00923426368663,3.64982475685759,1.00397940054139,422
146,1.01038367097927,3.74252499122025,1.00290149621427,79
147,1.00678154417827,3.69136798042589,1.00278408527424,16
148,0.998177639712808,3.70299688320385,1.00422976700668,1861
149,1.01527337011695,3.72467428616112,0.997983286194462,398
150,1.01017901774892,3.65752448988879,0.997538237608045,1108
151,1.0173540519045,3.66778177144164,0.997204339582047,917
152,1.01585256755858,3.70268283644266,0.994920895939411,105
153,1.00150951644641,3.70406056585099,1.00378058228927,365
154,1.00958096686727,3.67155349466024,1.0051861680282,591
155,1.01270554626764,3.65920684497249,1.00012236919285,509
156,1.01776763784047,3.70500992149644,0.998207709116308,358
157,1.0094957979614,3.75130591195525,0.999283682166588,215
158,1.01586904985879,3.68982278486783,1.00267736192575,312
159,1.01131485946336,3.72022071699547,1.00578551259968,217
160,1.00976597114193,3.67912746333738,1.00601126419214,1392
161,1.01169035940569,3.68361539700921,0.992045667672231,190
162,1.01250659408779,3.7135984925983,0.998770004842253,820
163,1.01227867563183,3.68263011072959,1.00088978743005,1852
164,1.01130014899272,3.67827643961522,1.00588699451084,844
165,1.01853885143194,3.72328127090433,0.995119760403953,2006
166,0.999320282388028,3.69433263943885,1.00795714294558,1477
167,1.01720819070313,3.75756016462509,0.997896548822077,229
168,1.00270797806487,3.67454626339081,1.00397247474653,147
169,1.01856642316637,3.68676358578644,0.994413136050846,152
170,0.998358270277587,3.70491125972422,0.997653448359358,247
171,1.00533306411051,3.6935125175541,0.998087556030941,124
172,1.00518526796127,3.65590060190632,1.00260004618676,382
173,1.00761371876071,3.70782800045672,0.995009060497837,515
174,1.00356178858247,3.68833791787198,1.01134983554788,328
175,1.01395139274332,3.74736309255928,1.00264693837595,16
176,1.0122781602119,3.68989687293192,0.996608519185898,419
177,1.0082250676786,3.71536308670085,0.998362909093882,455
178,1.00705082189434,3.70699765510571,0.998420861101605,511
179,1.01573334423535,3.66927373267696,1.00267655984936,18
180,1.00225234802723,3.69012697096835,1.00065980470069,245
181,1.0040250600898,3.69710017125928,0.998482739244509,1316
182,1.01836433910476,3.69902532339333,0.996806582765012,2311
183,0.991417885560892,3.6867435835296,0.991596356711561,288
184,1.02240568244921,3.66061043590967,0.994895840004656,595
185,1.01817372462799,3.70994954096582,1.00681230911072,187
186,1.00605656504998,3.65881609004609,1.00387984652572,62
187,1.02223401904595,3.71316167705138,1.000041997839,261
188,1.01377456230786,3.66427462070617,1.00260456518268,75
189,1.01931882230472,3.73760188426151,0.991929889384227,670
190,1.00120460366192,3.69841779449741,1.0035133671802,132
191,1.01470422191214,3.72621402668682,0.995097504106696,1015
192,1.01021443685431,3.69600197385308,1.00530185159418,1041
193,1.00602592851031,3.71811721333252,1.0012818525591,539
194,1.01428339077133,3.72956606198208,0.992727638983138,447
195,1.01300051875575,3.72141601562175,1.00013917219985,511
196,1.0114329966572,3.66432753322619,1.00121282980266,413
197,1.00860319191785,3.699990801446,0.993087508458293,136
198,1.00108325793289,3.6595396910144,1.00679616938881,256
199,1.00481541549087,3.74372799618839,1.00744507353747,914
200,1.00810071337252,3.72424125612877,1.00848455348206,1124
