"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
34,1.10164187691491,3.27751035039605,1.00564938236263,1.05998037445905,3.45677766746643,1.00965212015584,1.06014725287991,3.45678303215827,1.00945753969867,58
35,1.06137477809221,3.48446835145304,0.994390719332763,1.02786838239953,3.62194799190318,0.998067118858615,1.01438088996733,3.68026805009303,0.999185472258665,42
36,1.11865918547057,3.14513547366037,1.00058030460995,1.08639339199391,3.2845849859421,1.00358649407681,1.08649714057062,3.28458540983264,1.00347181057166,554
37,1.11394348821631,3.20331577068394,1.00314779693135,1.08525278972675,3.32385839829377,1.00628670314893,1.08566875014015,3.32386450836218,1.00581655560069,206
38,1.04261316411836,3.58917427617479,1.00104053236987,0.996047043519952,3.77854175569368,1.0070400451152,0.967111688931257,3.90537637051031,1.00969593828942,85
39,1.07963342789511,3.41264017426,0.99639350088811,1.02420641403905,3.65114996406991,1.00012088544297,1.0516249211557,3.52932661852275,0.998744627245246,69
40,1.09434225508345,3.30395545049364,0.996124744216158,1.05322647988264,3.48123107588968,0.999374155906455,1.05323181156748,3.48123977832428,0.999337217699231,162
41,1.06539417369621,3.43657253368551,0.98723240895754,1.02839291467462,3.5906571476712,0.990388017902708,1.02848942685816,3.59065610121295,0.990290519673935,21
42,1.07396948412225,3.47700389830597,0.990454879967521,1.04137760897114,3.61270145178326,0.992964458210871,1.04133652437705,3.61269240917098,0.993039374912635,30
43,1.07966580632907,3.33295298172036,0.992183833977275,1.03112233822955,3.54671800704175,0.996114245368395,1.03009252500082,3.54675122594969,0.996489607571862,194
44,1.04785559982019,3.47541797574879,0.984306076130643,1.01023890769812,3.62947018846782,0.988134364323637,1.01063431375152,3.62947553369315,0.987709076180069,57
45,1.00187628603617,3.71428469502031,0.99764814553597,0.920764593642667,4.04492298473711,1.0089998401412,0.911389957928746,4.08276538969178,1.01035079711997,45
46,1.03357599450626,3.66124045397674,1.00097597199432,0.990518590953086,3.8329705257141,1.00680061717414,0.948234378622846,4.01685121392654,1.01074339715795,257
47,1.04619853039654,3.55617339326543,0.992505426294861,0.99523238211707,3.76868631703254,0.997060091462419,0.995103747372746,3.76867561754245,0.997227861601361,54
48,1.02087495831533,3.70262467634489,0.993370324212185,0.966585805126981,3.92288919654822,0.999023160401768,0.96672659556526,3.92287617259434,0.99893702810075,139
49,1.06743777008433,3.45420507451906,0.999720146914793,1.0250274934092,3.63152675095951,1.00426184081545,1.01187829324635,3.69018032972388,1.00523424880907,446
50,1.09566912779122,3.25230325494138,1.0008949497074,1.05769814262005,3.41386995646855,1.00498919489256,1.05806204196555,3.41387636698721,1.00458318191229,60
51,1.02547695267926,3.64917640999157,0.999638424640173,0.96164668096702,3.90988097290939,1.0078303196896,0.918594679241446,4.09939332566768,1.01178848720533,323
52,1.01655412538234,3.71516212997915,0.996769525483659,0.969890569687492,3.89809077316013,1.00364191210125,0.907238929281094,4.16625360441843,1.01026021649046,142
53,1.06657962378542,3.42541896727115,0.995189438401403,1.03110901870271,3.5714679966356,0.999415351109024,0.997700583626121,3.72100009419524,1.00199165004322,82
54,1.02349294344593,3.68211824715083,0.998590454739754,0.957387644895473,3.95383665172188,1.00599006360993,0.957608518673227,3.95383751147138,1.00577543639149,95
55,1.08297719227557,3.44908639208269,0.989883930160606,1.05906848431892,3.54609657932234,0.992024625811562,1.05932631066955,3.54609707828959,0.991746376339183,74
56,1.06955637488402,3.44898459713203,0.997579285424091,1.02549602017352,3.63443620614519,1.00168156974861,1.02546708320626,3.63442600092196,1.00174721963802,56
57,1.03810133019158,3.65034090582194,0.999573796577274,0.993848061040193,3.82896689245789,1.00504258191739,0.957628974129163,3.98691516284321,1.00814365402178,92
58,1.03531278457905,3.59995883936947,0.991226886448074,0.952237398749598,3.95271389639651,0.997562916033897,1.00285872067993,3.73028647030565,0.994599819029572,98
59,1.0672808907051,3.37081106392742,0.991788680826574,1.00717050319184,3.63166475241956,0.99681188118495,1.00713606917877,3.63170067832851,0.996714791814237,152
60,1.09307341428045,3.34933633712786,0.994168358348295,1.04541175567037,3.56039160413857,0.997101793970315,1.04408752687454,3.56047727174157,0.997517810780209,428
61,1.01563817665487,3.73343749894567,0.996403783207408,0.943213771757322,4.03423591470431,1.00403802445859,0.94232113540068,4.03423059457833,1.00436987961883,614
62,1.05786116431488,3.47861391770999,0.996304470590973,1.01087897069408,3.6755356949995,1.0010690756754,1.01070738674263,3.67550575150724,1.00135119469994,22
63,1.04429538185889,3.62392217849512,0.990476726778038,1.0082304171156,3.76558619884868,0.993865572376288,1.00956311491499,3.76557372651561,0.993374573864267,425
64,1.05522319690253,3.42849455695135,0.989723963166621,1.01524894054803,3.59452217967292,0.994267867643611,0.999041035830735,3.66625440246692,0.995586723545415,160
65,1.05088324336783,3.51397399173407,1.000543952495,0.997296736401617,3.73304640132328,1.00651869934446,0.998565388975719,3.73301473996709,1.00606585268202,72
66,1.00435813280671,3.76406931633181,0.997769714285831,0.925418164682555,4.08825185969464,1.00742110972951,0.924540245235786,4.08816758294158,1.00787036321613,217
67,1.01436623797926,3.70266145249371,0.988349255328055,0.96324335731812,3.90596778983724,0.993830361449895,0.964242221682732,3.90590359253123,0.993506512171823,53
68,1.05545147908883,3.52773233349489,1.00949390141781,0.991214015506117,3.79798135317196,1.01733993931573,0.971020792224946,3.88974630788166,1.01902212872589,306
69,1.06540307593002,3.51817274862727,0.996048751259971,1.01103737813863,3.75374327198898,0.999965435331279,1.00977436724457,3.7538151309907,1.0003501505866,112
70,1.09895514096368,3.399721177954,0.988596150850769,1.07084335951449,3.51784984121821,0.990196320692771,1.07081479507999,3.51785835025436,0.990195908227698,39
71,1.11258381480431,3.1614114672625,0.983882489482495,1.09284195028292,3.24348449957376,0.985670665976336,1.09305323063722,3.24348378635017,0.985437622640957,56
72,1.06348378910449,3.42881432149467,0.994968178347196,1.00218560371244,3.69234522829804,1.00005579556463,1.02560556196791,3.58703483339086,0.998665561904144,303
73,1.07231160146005,3.49427597446055,0.993682243851125,1.03042370015532,3.6719978151192,0.996554276824344,1.03001005184241,3.67198223755239,0.997037929770883,138
74,1.08950567105074,3.3246239466092,1.00320149379933,1.05317836736936,3.47691561576666,1.00735493534826,1.02563190346191,3.6019808308174,1.00937837287967,43
75,1.02025577985475,3.68942370212252,0.982299241507513,0.957826996024925,3.95103520750733,0.986845801448634,0.956884831306964,3.9511082637217,0.987129736396315,197
76,1.12989972622992,3.11870547837265,1.00382566448786,1.08660682464644,3.31638405121903,1.00694309656987,1.08541078292266,3.31644662789097,1.00738443093772,22
77,1.001746115957,3.76736878242264,0.998588263390781,0.924431148679088,4.07702651836371,1.00912609904403,0.872942181145958,4.29711107100563,1.01458035905663,41
78,1.04600507855823,3.63589860813437,0.993466927228791,0.998286253181913,3.83310512299371,0.99729754494091,0.998141224153035,3.8330967260683,0.997473873868189,8
79,1.10405976365265,3.29146977853395,1.00257402830086,1.07282322067706,3.42050823200576,1.00560225899981,1.07370168920906,3.42049091943193,1.00525339047747,123
80,1.01274514809756,3.67571656869651,0.990722183217377,0.914507744053817,4.08560058223307,0.999858688504294,0.95095197525776,3.92942748650758,0.996955887928673,304
81,1.03647865445005,3.53035176777854,0.996922442149428,0.940918262910233,3.93859702562811,1.00633854779324,0.97384231087259,3.79420812467188,1.00353488633322,79
82,1.08807322113908,3.36033885965897,0.999285374266854,1.05994430597549,3.47652963008344,1.00221787246214,1.03805466512157,3.57582104415239,1.0034460595968,145
83,1.03930540292159,3.5684655231502,0.992914776449875,0.997127789716993,3.74124269370094,0.997959303188669,0.986092715842277,3.78758484002391,0.999133077979211,56
84,1.06130848749318,3.53582858876809,0.994448919078026,1.02847360473804,3.66894072109629,0.997594922537174,1.02860326174393,3.66892222655453,0.997528194002065,36
85,1.03003823824095,3.59730831451524,0.992528868739938,0.945527427777555,3.95421313705953,1.00006479426135,0.973080107562909,3.83462390712698,0.997994112295757,177
86,1.05812596380533,3.3917467202302,1.00052806753888,0.996777072502498,3.6541723541369,1.00793930929729,0.996693460249539,3.65415540371214,1.00808256201276,103
87,1.04789399560101,3.53615030853097,0.994571528429679,1.00925808362716,3.68841182478562,0.999028604388358,1.01059093589708,3.68833213948449,0.998617639658887,185
88,1.0602569242655,3.49815940103781,0.993311653066419,1.00250442656846,3.74496709754826,0.997587854047687,1.0293042658663,3.62572010632781,0.996170874742811,38
89,1.03332017239632,3.66967736352079,0.998099819402156,0.961152598734103,3.97505926644244,1.00474231058687,0.960110961658515,3.975137910538,1.00505791970282,406
90,1.04298406135286,3.48599596978319,0.997612410002408,0.97896228568174,3.75941967835846,1.00511587129947,0.977858559823819,3.75936632162617,1.00562811117751,151
91,1.04951513336755,3.568483825521,0.997096683156184,1.00722700415141,3.73835376905324,1.00162014262099,1.00813389294365,3.73829599590259,1.00129691841123,98
92,1.09091644333926,3.28445877519204,0.990737334188322,1.04499586708175,3.48355246015307,0.993858752113578,1.06541286291576,3.39159795620771,0.992887733474565,96
93,1.0407543322755,3.53254958299915,0.997136747637858,0.98112732907786,3.77867690707236,1.00387110233211,0.981903870253691,3.77865599517463,1.00355857577676,44
94,1.03685787428563,3.62869934180913,0.999419284110272,0.975634542824981,3.88265424410127,1.00581779726835,0.975689689532202,3.88264832018282,1.00578620321171,57
95,1.05879861665528,3.47283987897575,0.990499260038274,1.01450930822869,3.65923192587467,0.994345553124205,1.01444165261504,3.65922733740294,0.9944304225574,50
96,1.0633337103477,3.52886346509938,1.00046759940993,1.01210894150475,3.74457341956807,1.0049361544507,1.01194073894994,3.74457202850742,1.00510968325607,26
97,1.07536799612124,3.38329721123435,0.997537995442585,1.04410391311214,3.50760136071101,1.00122092354891,1.04524257859784,3.50752122545376,1.00086034804895,133
98,1.07156586169648,3.40157542781221,1.00118850745265,1.03111471012975,3.5698469355537,1.00617769664811,1.00203851496346,3.70083440978214,1.00859090381066,209
99,1.08608597517669,3.47073069007366,0.99147235320186,1.05319726666969,3.60869262407177,0.993459356953037,1.05305392865439,3.60869178879184,0.99361323186068,78
100,1.03305507057763,3.60961056958132,0.998346328342485,0.963417876948502,3.90199869527457,1.00517898789242,0.99011107083556,3.78301140552978,1.00337386757384,184
101,1.07424929912512,3.51163471149631,0.992654304858342,1.04798203988979,3.61455716763397,0.995004807873474,1.04911168951007,3.61454325559492,0.994577630317282,226
102,1.04334059675613,3.57950152979472,0.992059888395774,1.00005121707164,3.75771441127727,0.996348916045487,0.999917130703037,3.75767846327921,0.996617959306672,301
103,1.05726218484242,3.48523752005595,0.998369302237667,1.00238916567191,3.71740862927255,1.00389604652028,1.00256132906712,3.71742078711413,1.00367807779748,905
104,1.06813405797277,3.37988873533721,0.993532343199534,1.02630744867159,3.55277581453859,0.997712440204204,1.02734208830979,3.55276402608446,0.997308270217556,438
105,1.09836700783615,3.32623207426353,0.991788211832124,1.07438033852084,3.42568106616924,0.993864965836739,1.0743816732253,3.42565908413271,0.993938255835546,153
106,1.05924596367734,3.54159724731492,0.990727940830029,1.02467017038384,3.68398432385245,0.993839930394494,1.00841187541839,3.75529718248643,0.994782862483638,715
107,1.08649751546134,3.36208650557395,0.988971039898923,1.05070910576531,3.51433845648748,0.991462448078791,1.05065983099291,3.51434544321728,0.991488846375259,19
108,1.06432336866517,3.44847310044451,0.992379788039491,1.01445230876055,3.66113784750636,0.996503881352691,1.01436802703474,3.66115141727208,0.996538799376895,158
109,1.03484741140848,3.57412241297198,0.989966264979621,0.982682532692825,3.78966300791145,0.995354907579058,0.983018282784646,3.78967290898428,0.994984465460562,22
110,1.08264254377023,3.34974712328179,0.99324938180875,1.02543715649809,3.59781807330057,0.997017274186987,1.05888116983746,3.44785887702561,0.99541305892232,40
111,1.09024340392613,3.36934972628465,0.985592311038522,1.07269237467243,3.43582827900614,0.987345973284801,1.07388141621299,3.43581258725596,0.986884345924193,20
112,1.06507914036572,3.48826424171522,0.997627194247753,1.01957137887773,3.68003025091801,1.00180864587546,1.01956810481042,3.68002587735829,1.00182703833682,993
113,1.08985516286038,3.40308055127002,0.995520337364641,1.06197031478896,3.51896443863936,0.997990011606137,1.04863164681334,3.57772682852337,0.998770547496575,325
114,1.09584501897662,3.28275009185636,1.00090681869328,1.0594532796079,3.43796606557253,1.00457370878298,1.05950968818829,3.43795299038379,1.00455799945172,83
115,1.02456693874913,3.67698827028534,0.990556240275973,0.981263829118586,3.85108534832058,0.995524352894871,0.948827088841996,3.99109410260023,0.998115520395251,26
116,1.08167437655401,3.33235348836219,0.988153301301884,1.04386933067358,3.49403441100141,0.991032880348824,1.043637782449,3.49402432914676,0.991311157430262,70
117,1.03509288811211,3.56890710559967,0.994499065542403,0.976273141723578,3.81365364927501,1.00092254191545,0.976316541069639,3.81364065273461,1.00092876988837,513
118,1.03196386581864,3.50129736951462,0.994039336997432,0.935152272629499,3.91722458765548,1.00410680808959,0.981003869452729,3.71158664613464,1.00035008483001,184
119,1.07002521790716,3.45149083844549,1.00806233057285,1.01595610144751,3.67739548990354,1.01400250142816,1.01691474488016,3.6773791694504,1.0136385735802,123
120,1.07172974598228,3.4535323078595,0.992717599882791,1.02941469409385,3.63257837661386,0.995829061403703,1.02913333438218,3.63256844554406,0.996154909523037,232
121,1.05263674659037,3.43180972115826,0.999122606561935,0.985056604785217,3.72258004900467,1.00651176608842,1.00660322176764,3.62276060965184,1.00497982913014,500
122,1.06105220259265,3.45425668150423,0.987990968580126,1.03035099311184,3.57960341031868,0.991350724865127,1.00292798878917,3.70052645793146,0.993289948583371,36
123,1.06951571013315,3.45089016802524,0.994940467719315,1.00898831047111,3.71045122263129,0.99917410327761,1.03887271807896,3.5778060631299,0.997627917896368,728
124,1.09110584982909,3.31786433743635,1.00550190204656,1.02945690307497,3.58858357870998,1.01064566093045,1.0524163319033,3.48376380565831,1.0092084867881,20
125,1.04265340346344,3.51139942338485,0.988033980608291,0.993943415091718,3.71156697525252,0.99277841195615,0.994883360729754,3.71156782872043,0.992410884223213,235
126,1.04732721756972,3.47255675164779,0.991996587585682,0.972847918184803,3.79267974831023,0.998318291720923,1.01149238367912,3.61946385808122,0.995887221058887,499
127,1.02967325271234,3.66142183693483,0.999325629229212,0.985091708207233,3.83906572511381,1.00538662694004,0.945772411078115,4.00900291664228,1.00918208398941,115
128,1.08902973942479,3.35634291203722,0.999484805077025,1.05372017588949,3.50060008890463,1.0028272597576,1.05503702486617,3.50061245177666,1.00226746452915,10
129,1.06270053847459,3.45768918518683,1.00052549844865,0.979064490990246,3.81926367807602,1.00733397547933,1.00892166122134,3.6879071615959,1.00518181598518,370
130,1.0390132277877,3.66087717033217,1.00056226542314,0.980835767622546,3.90218150237915,1.00616890887175,0.980615286014483,3.90216461888575,1.00644820066359,201
131,1.03730984633192,3.62836729783733,0.992044499193714,0.999330318195931,3.78136231707158,0.996410845234497,0.972426990225537,3.89756632986366,0.998575795600421,1
132,1.04366707289573,3.6223540633145,1.00065550180427,0.993263533115027,3.82942048061378,1.00608254233283,0.993516860752006,3.82941255856137,1.00586149132439,290
133,1.09235596583658,3.33060791993377,0.992271583413697,1.06697440341475,3.43484363667254,0.994875949525763,1.06737493242311,3.43485061039922,0.994420911805262,93
134,1.09689941156755,3.30310962139021,0.992805910366635,1.07160859807525,3.40707707419178,0.995361809337307,1.07199923719317,3.40708376283689,0.994916966996883,44
135,1.06569169606223,3.42580433988034,0.993361224269085,1.02063375299444,3.61616430840541,0.997571745862827,1.02069221307078,3.61616725279384,0.997500247889772,253
136,1.08310489709549,3.3425903452476,0.993814254563617,1.0357071821115,3.54741926957693,0.997416553701374,1.03548692189279,3.54742824005176,0.997612273135323,57
137,1.12342839662412,3.23655039378883,1.00283793772953,1.08377112261609,3.41444400668196,1.00536994250377,1.08263013283916,3.41449109059911,1.00579282287553,108
138,1.00922512354264,3.68425741122683,0.990859835753765,0.93836460897217,3.97188323823439,0.998879829719235,0.939317511022993,3.9718721903346,0.998499767628589,250
139,1.00568448577469,3.83351502035721,0.994272697706825,0.948842923182074,4.06178202987766,1.00039840733631,0.936249843764403,4.11394757767215,1.00155998753826,197
140,1.07310536508735,3.40475635097761,1.00011548045376,1.01694424998114,3.64690291830411,1.00518155697593,1.01676785071852,3.64690921245029,1.00533617660915,41
141,1.01505487163064,3.70147893224852,0.992332730982375,0.960785470538873,3.92085833153023,0.998948739995281,0.932043404744678,4.04512650372649,1.00150778412195,177
142,0.998035142234896,3.67292913147068,0.988138944788949,0.933300695044515,3.93116569761397,0.997736796685931,0.887626356424117,4.12686124104,1.00297590217122,325
143,1.04491944162422,3.49687467704854,0.992204325830543,0.992658668708075,3.71187113911836,0.997664954039956,0.993545506118333,3.71184685359824,0.997353104059735,28
144,1.06726675628801,3.44483289519635,1.00222213308614,1.0231903799696,3.62850912777935,1.00740510719834,0.997258930149591,3.74524801105722,1.00943894361605,233
145,1.04734416042336,3.50298842982815,0.997127261169367,0.98800629830962,3.75324696967462,1.00354469665475,0.988093250654134,3.75324742869651,1.0034564207565,118
146,1.11340558006307,3.22401823738247,0.994660516786106,1.0931760042476,3.30404840688561,0.996746204940097,1.09427597909221,3.30403197689455,0.996297709775463,487
147,1.08248197904842,3.34337878664146,0.990953427042636,1.02517442470166,3.593367894307,0.994629439538877,1.02500399128283,3.59341522154793,0.994633065412353,110
148,1.03721316435207,3.52000926781839,0.998217030478939,0.973529486712734,3.78581273337768,1.00639160345504,0.959521816218253,3.84784020193491,1.0077736359044,114
149,1.04478719065539,3.58841431953836,0.995812927619112,0.99904572480988,3.7756319317517,1.00072856905708,0.965310318494216,3.92430227876726,1.00310874222263,103
150,1.03525269080503,3.66939127310794,0.999880807725839,0.972608437757559,3.93146598672181,1.00596212089846,0.971798937922431,3.93145338334227,1.006284590713,43
151,1.06809569268792,3.51194834260082,0.996029532884121,1.02115021965931,3.71133838578136,0.999476949078482,1.02080463466327,3.71133457349995,0.999842896644477,265
152,1.05045870665565,3.54446984904661,1.00034067526349,1.00847298191856,3.71510668712147,1.00550478800008,0.967067086463341,3.89906863148783,1.00876139840896,208
153,1.11467253891385,3.17968402504309,0.993442198955508,1.07462093694331,3.35691166841155,0.995880736305514,1.07424363243589,3.35691619354124,0.996271324544349,95
154,1.08681335427859,3.26833967175647,0.99427713685795,1.03713857639645,3.48606481894034,0.998382276611545,1.0368285185133,3.48606672918725,0.998696540474103,784
155,1.08487257240766,3.3801153908507,0.989315200506533,1.04697572635775,3.54202086512722,0.991818881170116,1.04676961861373,3.54202107438609,0.992034564017541,53
156,1.05850168345087,3.53527479143409,0.991675338117108,1.02100553682109,3.69003921609052,0.995012102148075,1.02108812125435,3.69002894735202,0.994964376581412,418
157,1.03677431185746,3.5875810104095,0.997495729025706,0.971335737750221,3.8618252606585,1.0041319440492,0.971074029478531,3.86182105754943,1.00440018179365,42
158,1.02132951020231,3.60081495398996,0.994971846392271,0.95705787999232,3.86470006568031,1.00337836808757,0.938609523244728,3.94519772246352,1.00524018231827,119
159,1.03807516291619,3.56424947730121,0.99943616613017,0.974578399952307,3.82746635499697,1.00699103919778,0.942941423601747,3.96874945811132,1.00958534353398,445
160,1.07131193260618,3.34066039772604,0.988559331200514,1.02376096626337,3.54554476624369,0.992483420871727,1.02350283364545,3.54554258282125,0.992756344203434,9
161,1.07211417492445,3.37806354459965,1.00528412322076,0.996634433301139,3.70693701334598,1.01247268678013,1.01774000175986,3.61198719504256,1.01082018283055,79
162,1.07329305699047,3.47297962022123,0.997973545568693,1.02865979054822,3.66135929425913,1.00177580998591,1.02893293216517,3.66138844836424,1.00138753010551,25
163,1.05983980164454,3.52682957131942,0.988849864370664,1.02881463759768,3.65291265881331,0.991803589221282,1.02911964206028,3.65291274551386,0.991485611912986,6
164,1.02160050286652,3.75067218926497,0.999939714871204,0.953479317727024,4.03024705377342,1.0069112646187,0.953533911002325,4.03025323749641,1.00683382593079,289
165,1.10417204161389,3.28908730865629,1.00233955809427,1.06536187623862,3.45676842013071,1.0055562403779,1.06526039139602,3.45676554671558,1.00567263809494,966
166,1.10911035524491,3.30954397328558,0.987928024858126,1.0920222886048,3.37902907052695,0.989424062394511,1.0922090294223,3.37902594951879,0.989227492311012,160
167,1.01698621330981,3.7592466652621,0.998494058647384,0.956178006450587,4.00623982912809,1.00539803845967,0.933785663273529,4.10266492283583,1.00729915486538,51
168,1.03245065829466,3.63268651575968,1.00897194782351,0.939168670349408,4.02676952917172,1.02065559130385,0.938364868536775,4.02686818991532,1.02081018284119,244
169,1.01831900873872,3.6660368934735,0.989316603661178,0.948402491957616,3.96085395893698,0.996077702230555,0.947229329540916,3.96088207572346,0.996525311442731,47
170,1.1035660419463,3.1715294020849,0.996553739193604,1.0553235898093,3.38504059360534,1.00028111646156,1.08231479850138,3.2597465591949,0.998894704889985,26
171,1.11493127861718,3.24143632123097,1.0047333071376,1.0783306910388,3.39998473679824,1.0077079264305,1.07816011916211,3.39997655607192,1.00791701497393,153
172,1.06528715414997,3.51656510528772,0.986709158745319,1.0328209761541,3.65060048024437,0.989081057835393,1.03273100575261,3.65058526837348,0.989230036398419,1316
173,1.03834418030838,3.65735745197504,0.992749922164267,0.998108459178584,3.82090512175101,0.996726862915307,0.985563082436978,3.87425131332727,0.997680983176547,172
174,1.09018991793602,3.30342778381052,1.00072961889908,1.04345624895217,3.50554283710103,1.00482553378824,1.04328728564279,3.50554270705394,1.00500042710691,18
175,1.03765254161339,3.53328857862059,0.987374681671716,1.00427198363492,3.66618843881591,0.992047017451331,0.96868454790663,3.82094132667274,0.995500544540075,12
176,1.01780304310674,3.67395480187211,0.992972356330932,0.954731609102957,3.93254151410665,0.999709940880266,0.955002041825711,3.93255345570724,0.99940354252207,118
177,1.06696457201384,3.38356268373871,0.994186733718833,1.02283012765107,3.565908176436,0.998681719930766,1.02386733851017,3.565892408214,0.998282857589761,200
178,1.06732495860311,3.45656089280788,0.991756378164961,1.0344073164572,3.58819560560063,0.994935332152024,1.03545711866815,3.58816438156885,0.99455921454224,170
179,1.11748461579261,3.23258146374891,1.00118390112902,1.09947668272635,3.3008301555337,1.00342096116139,1.10083349731496,3.30078733347694,1.00289153510898,278
180,1.05997081789972,3.53851596758141,0.998836187977944,1.02144961654058,3.69574414988786,1.00297379975259,1.0218181462841,3.69573851073899,1.00261797939758,37
181,0.999869398607133,3.73967053380761,0.997962966038759,0.904926295791596,4.12810921909731,1.0103234133104,0.905018593733042,4.12810901880056,1.01024073977193,7
182,1.07149574177661,3.44213629269018,0.995326297346468,1.02921215740625,3.62370375634855,0.998993052502117,1.02820913264985,3.62366970671513,0.999448707188434,1
