"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
1,1.05090557920681,3.49348359107495,1.00491560555016,0.984611018233951,3.77031552565532,1.01197609405864,0.985857596100279,3.77039111329732,1.01176147866756,2
2,1.05967907700638,3.46230740132922,1.00841148224637,0.944535619760957,3.96926890187249,1.02008156531177,1.00674137171986,3.68666692253908,1.01479187397705,15
3,1.00660175108017,3.71909860078113,0.991045510355878,0.940360999526269,3.97771201431848,0.999390233363746,0.943497214265736,3.97747079868866,0.998540429856925,3
4,1.11173894877255,3.17034973415502,0.995585640020532,1.07518659215852,3.32897492708259,0.998676441620979,1.07517719258217,3.32897315662091,0.998692097188849,2
5,1.10234146514248,3.25708044878176,0.996651179559834,1.07541954638834,3.36975769836035,0.999517356432639,1.07559434262898,3.3697561790773,0.99933397445771,18
6,1.01961705991683,3.73698100200894,1.00446107973052,0.955309760803118,3.99638326216187,1.01371764479279,0.927531522446705,4.11365776494889,1.01711881764965,32
7,1.06446431935464,3.47708618245074,0.989797420428013,1.02524412087254,3.6415751639479,0.993231443433161,1.02540034673033,3.64157998915345,0.993052042762586,2
8,1.01610988405119,3.83637897404282,0.984421131531805,0.99249994213096,3.92152397913958,0.986509988893418,0.993888082524066,3.92144463915729,0.986461903695925,7
9,1.14213654384163,3.14101501619565,1.01594416001641,1.08601222153837,3.39388926458842,1.01971417801753,1.122583344408,3.22353560786117,1.0179302712073,13
10,1.18408641773027,2.91407843277904,0.993571836283292,1.16425273632426,3.0008709780713,0.994594147511649,1.16423775848588,3.00087205458333,0.994608065367568,30
11,1.02004946158105,3.69265782484374,1.01123601554231,0.939481260241901,4.02007761067538,1.0240099148937,0.910152937632991,4.14441274332782,1.02809069004253,4
12,1.07362992598024,3.45210264717783,1.0054175151054,1.02979173849532,3.63589564545745,1.01072526440798,1.00660470532622,3.73988550891774,1.01274312348482,4
13,1.06950469429301,3.49281014014286,0.998123730688502,1.03288452144783,3.63808851476325,1.00149463534279,1.03441504850148,3.63798757011566,1.00141614723703,45
14,1.12936599942209,2.9685753339629,0.993088569815419,1.10568815847194,3.06463019133814,0.99553567515786,1.10708283150727,3.06452980056944,0.995422342264967,22
15,0.969884221479061,3.71809072407152,0.994172052706786,0.663663457803781,4.91709168664612,1.05067660523074,0.868092561909882,4.12487494652805,1.01141394779747,2
16,1.01381160387489,3.59645133695055,0.990142685874884,0.936575131756984,3.91180388803719,1.00109587890424,0.857709738928869,4.25743591473681,1.00971357017209,1
17,0.987381239029299,3.8377425794127,0.991271014275428,0.935510796011983,4.034391646708,1.00006429237999,0.843063721475556,4.41665525482674,1.01221651787398,6
18,1.0355167727328,3.5586125538999,0.991297048610406,0.984613643965858,3.76211061154341,0.998293245104357,0.986314623716462,3.76214203685254,0.996489127282036,3
19,1.05201786045122,3.56458527940701,0.998183355516047,1.00791992957009,3.74285878082955,1.00326752140756,1.00876775470449,3.74284388941814,1.00246806387195,12
20,1.00608225955337,3.86288142577086,0.973807580552856,0.971767819376764,3.99822573707936,0.976545277189556,0.94967153718735,4.08894131874963,0.977877513292246,9
21,0.968977452272185,3.88694127241498,1.01034911909456,0.816801896385506,4.47285878598722,1.04252394632923,0.767680768832412,4.65637332320744,1.05394728169647,3
22,1.05963818202484,3.52277635718674,1.00989136072991,0.886000245097279,4.27737475087203,1.02532971598947,1.01171332738409,3.72487766426888,1.0148617818656,20
23,1.07127077738298,3.46303898410284,0.991555815840568,1.04032986512815,3.5877595727822,0.995033488448354,1.04095942951681,3.58772981798636,0.994479901313427,4
24,1.12646246787913,3.18375690334001,0.992112351594643,1.11075362017852,3.24367014433141,0.993466418145921,1.11194000775413,3.24359579020182,0.993378771221559,12
25,1.07678096459208,3.29103982869796,0.996909120893212,0.978054508320771,3.7295071293218,1.00474339455155,1.03531057564931,3.46947355175188,1.00087961355722,10
26,1.0215666712827,3.53265921646108,0.988327714770264,0.922677380644522,3.95798106274774,0.999763177697933,0.921790431058803,3.95833906786583,0.999822461270248,13
27,1.13015141899984,3.10291647497415,0.99461795653012,1.11007644631431,3.18720975255631,0.996654405189948,1.11017565987861,3.18720575700854,0.996556291316673,21
28,1.0960152355163,3.37391823137367,0.99343388235507,1.06670494328164,3.49600785877129,0.995999229680448,1.0669393896582,3.49598599773173,0.995822863172208,22
29,1.06691438934345,3.30989004154377,1.00545837050174,1.01785832019041,3.51489002868788,1.0134392437341,0.994546565190931,3.62027176255243,1.01631796374037,29
30,1.11566321394343,3.13262716880024,1.00596786937502,1.06667458395847,3.35531384104108,1.00998230484031,1.06539616597724,3.35525304414508,1.01152884475837,5
31,1.06222356207863,3.55060608184665,0.981389891044049,1.03278909225382,3.67078106104801,0.983702324768217,0.993728058430565,3.84019895216876,0.985593582713903,5
32,1.1523754876548,3.08873226798116,1.00744285137852,1.11727436956507,3.2441539862557,1.00990552970374,1.11712428479036,3.24414884588175,1.01008767497891,2
33,1.04544978635581,3.48576728852643,0.991280277941248,0.980516904125026,3.76453316939954,0.99741853352106,0.979646899007995,3.76449617547176,0.998409929943093,2
34,1.05000121538758,3.59921289029635,0.99586612625629,1.02043901744447,3.71705438443652,0.999278675956203,0.994389869961529,3.83020050751668,1.00117724003839,4
35,1.0698765267737,3.44886909869118,1.00662292055426,1.00491535162425,3.73045332867421,1.01320374592583,1.03379646081977,3.59662110146632,1.01128654134112,7
36,1.05519264024104,3.46721065845846,0.998129916506133,1.00318823332984,3.68489468447808,1.0041888431104,1.00317907668829,3.68487888386743,1.00425561748451,1
37,1.04469339006068,3.66639649795376,0.991810969621942,1.01164431495278,3.79930542444034,0.995403010674873,0.989343841735599,3.893500828626,0.997285391024933,1
38,1.03035463754019,3.60762841252831,0.997091716210249,0.974564774025552,3.83522979323172,1.00475060503833,0.943642333408094,3.96918458516183,1.00809760307269,13
39,1.08810355664873,3.40653382836617,1.01194641777203,1.05389679646332,3.54153568892595,1.01732765788358,1.05532238832189,3.5415087890238,1.01593881311273,17
40,1.04843411037402,3.61472107473778,1.0059014228631,0.90159696983388,4.24987718930318,1.01786373938992,1.01177016034298,3.76448955016973,1.00993010331267,9
41,1.08481215316569,3.47569496789146,0.988179922180777,1.04165680882173,3.65844123861593,0.990432882287966,1.07214769399538,3.52544568501427,0.989314089214639,7
42,1.02807868254558,3.50355478551156,0.996644825867366,0.97357405977583,3.71933042448653,1.00609590317126,0.883352804824018,4.11870000034454,1.01709118682299,18
