"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
1,1.05828293645431,3.4671141892154,0.997678281382883,0.99140656984471,3.75361834953364,1.00347008687351,1.0127780721722,3.65836662870732,1.0020616625983,105
2,1.05942986019917,3.4926001562896,0.987816784423754,1.02251692603892,3.6455617175323,0.991088002222484,1.02273903408451,3.64556860869165,0.990832454055442,136
3,1.08072338132085,3.42551523881441,1.00178070765838,1.03912689994087,3.60070616154665,1.00573762425523,1.03944628493113,3.60072216092901,1.00534923021331,17
4,1.08213318070026,3.35607478541574,0.996423905038136,1.0463488309438,3.50684807087297,0.999993385404757,1.04630391469026,3.50682580390947,1.00011758967623,175
5,1.03288522924633,3.59308011482418,0.998699672637891,0.979487539366773,3.81109134128203,1.00520716076624,0.96264130284504,3.88562710965742,1.00658350475484,3
6,1.05286365851509,3.60751568430865,0.995796034403546,1.01465694950153,3.76309561258346,0.999626294220377,0.963174115165736,3.98924577338164,1.00284147793733,8
7,1.08471662243346,3.36274654610586,0.992945139896011,1.0468489759393,3.52345090294076,0.996090621779974,1.04711386231854,3.52347464285145,0.995727153986062,2
8,1.08699808033551,3.30495936328761,0.998309862234464,1.05435184127606,3.43759271789222,1.00196748501271,1.05542550067202,3.437551577279,1.0015512685569,34
9,1.09599369957895,3.40228379893612,0.994226343213624,1.06272194544809,3.54427999782987,0.996304506305745,1.06241778087268,3.5442652508305,0.996680266329227,36
10,1.06975424822029,3.38954455722426,0.992221795625816,1.01217722182043,3.6387325109098,0.996601015276627,1.04343437811721,3.49749675855949,0.994937833931957,164
11,1.04468034561063,3.53940768913973,0.999045557577668,0.97004313331021,3.85615050411471,1.00622949193647,0.99429549141647,3.74833668373522,1.00447476868545,20
12,1.06420381107371,3.4487964112035,1.0028467152222,0.982485330384922,3.80382930763395,1.00991353174691,1.02364492981974,3.61821073954622,1.00716262962165,207
13,1.05583751601678,3.55911661349712,0.99389755341858,0.998471856753798,3.8044295183795,0.998237698961531,0.997591379720925,3.80449557103997,0.998489149726396,26
14,1.03684326517272,3.62388054598601,0.990543219336291,0.982948222497489,3.84701756148324,0.995283911339114,0.983097024694096,3.84703043115982,0.995086225829193,132
15,1.07421001300017,3.501037016389,1.00085138965441,1.01915099861392,3.7356585295844,1.00466077793843,1.04862968937833,3.60504366766823,1.00322655190348,598
16,1.03521005283573,3.62875606449376,1.00841671116093,0.963775184136397,3.92530812193151,1.01781854418196,0.946865809589728,3.99942312442549,1.01959320594545,240
17,1.06952488312351,3.44409120776156,1.00765855406297,1.00592296926451,3.71439453746832,1.01419905047646,1.00696227730809,3.71444254385379,1.01369263584123,112
18,1.10476768473271,3.24873002744419,0.990282763776729,1.07802672477963,3.36166130597068,0.99252661567029,1.0782353313124,3.36167074898647,0.992267040616241,4
19,1.11040541978601,3.23352682232241,1.00294193741201,1.07259303615687,3.39752299869813,1.00618726427589,1.07244619006549,3.39751384906665,1.00637380008601,1
20,1.07246879413054,3.47286669218663,0.998317865577987,1.01958079965566,3.69845096544971,1.00242141724591,1.01966316111353,3.69848140087028,1.0022244151256,101
21,1.06816864721291,3.41978055930906,0.997696243677891,1.02255548632667,3.61232591866727,1.00203717527008,1.02265385848526,3.61233599441431,1.00189956865302,10
22,1.07231888701983,3.50874214440671,0.995286121462884,1.03937831894172,3.64473128883138,0.998157689493391,1.03941561369555,3.64471811695181,0.998166033201161,134
23,1.02775908828924,3.6532447937628,0.993985867748579,0.963518999186842,3.92041629135798,1.00031426257116,0.963242978766127,3.92040454322103,1.00062513944635,81
24,1.04034357677141,3.66165007485638,1.00700972297304,0.98909763401878,3.8685596941323,1.01363001047314,0.943465246220255,4.06818240767482,1.01774329073804,83
25,1.05873115622603,3.48754665530493,0.989995900075527,1.02482822315551,3.62652469508473,0.993544226488103,1.00402091721185,3.71748010264944,0.995046846523689,52
