"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
1,0.990200716236787,3.77248682360311,0.974430500452358,0.915059855743896,4.08854119204171,0.98208725341164,0.947373073060265,3.94045652464234,0.980179063623831,3
2,1.11924269374887,3.29300658010945,1.00147637853562,1.07237944979373,3.4991129934943,1.00523103654526,1.07237201484713,3.49910869033289,1.0052533569108,1
3,1.12763294678897,3.15269644180426,1.00570784906649,1.08547504097575,3.33920435704741,1.01027091771585,1.0853489981429,3.33917700400503,1.01049614000995,1
4,1.04795125603741,3.59173768903373,1.00920044947524,0.976006981815799,3.88942972930579,1.01998971553226,0.935439434430854,4.06737919028137,1.02495769244624,3
5,1.18090381160964,2.83797985187317,0.983116830320293,1.16660889300317,2.89865382745784,0.984428900166331,1.16687526258672,2.89865691717869,0.984103355718344,2
6,0.941073610726435,4.12907414709698,1.01323225230993,0.791288260865888,4.67751869828251,1.04305551889521,0.716212933721836,4.94756886658528,1.05913018876316,2
7,0.986512244678543,3.74061457163078,0.99543248931507,0.695593279603275,4.93830876225545,1.04248261638696,0.921828612765884,3.99641162796126,1.00683051963554,1
8,1.01337272630805,3.82958871839036,0.998775685911657,0.929175542566815,4.17125237553245,1.00797597754949,0.930111390772408,4.17117134166551,1.00776112994094,3
9,1.1079307873559,3.41290072255989,1.01648423993683,0.974087759039937,4.01209200870429,1.0256608664433,1.08713150866897,3.49758487784016,1.01891329741102,3
10,1.13016751767005,2.86065950996654,1.00642234981745,1.04976131180305,3.25585629072327,1.01572740256802,1.09724848125219,3.00889502108546,1.0117385474536,3
11,1.0414315600564,3.35689586631543,0.980748813872091,0.971602966713249,3.6555914822003,0.990606650962179,0.933266711912326,3.831918470773,0.994657258253263,1
12,1.10038430773582,2.93789722586569,0.995799612015046,1.05997559765891,3.1095117922113,1.00348960041432,1.02002541140954,3.30009705642936,1.00878633849842,1
13,1.07367156111787,2.97052857142821,1.00713542449606,0.938900841640216,3.62148090822232,1.03150377976168,1.00491038109016,3.27453541573054,1.0224957086449,2
14,1.02898335012258,3.44890816207727,1.00049951724043,0.695962314136745,4.7578465876963,1.05391097942173,0.882887043104182,4.08290270898163,1.01571075552136,3
15,1.0738586340652,3.62885939380259,1.00748145323234,0.922504024672608,4.27392839873851,1.01701790004159,1.02434648293504,3.83790511338007,1.01083240105367,2
16,0.983836457952124,3.84309649087539,0.988069740840054,0.7360794077723,4.84737941119758,1.01706536975629,0.916095708730965,4.11632163897327,0.996029470482977,3
17,1.20563925917663,2.79458965073051,1.00592794089248,1.19090371584473,2.85788630264791,1.00763759873964,1.19113172929804,2.85787981452284,1.00738584775576,6
18,1.20669911376326,2.70314226695841,0.994009782208127,1.19058921983918,2.77369665687642,0.995251827015081,1.19075532281292,2.77369863548985,0.995046951701288,14
