"replicate","b1_unc","b2_unc","mu_unc","b1_mle","b2_mle","mu_mle","b1_qmle","b2_qmle","mu_qmle","n_tries"
1,1.05830718752529,3.56611963011533,1.00084493944419,1.02588199553797,3.69695016787119,1.00457941436901,1.0001162228796,3.81067901188942,1.00638705832683,6
2,1.04601283308206,3.49094009558006,0.991141526965899,0.998791660024177,3.68917479378078,0.996604743707159,0.997913366435041,3.6890687790543,0.997054261326366,1
3,0.969054267795283,3.86038135631129,0.981925102619126,0.869515130806877,4.26410128654334,0.992721312376539,0.902746352281942,4.12088574171649,0.990096449657858,25
4,1.07419167806285,3.51540236832042,0.981325879584894,1.04150047717287,3.65322397279418,0.983197919247423,1.04076142652016,3.65322278540242,0.983405865182606,16
5,1.07441731049393,3.35215822852172,0.986883258780511,1.01528008118266,3.6084682340778,0.990653357946777,1.05527206449757,3.42948033701534,0.988790362251012,103
6,1.00468579284397,3.73010975386951,0.997603077476516,0.937468150455063,4.00045160123244,1.00713093963527,0.912641746510385,4.1053191049942,1.01006943594054,7
7,1.03092902535955,3.56323846736713,0.997920143714735,0.968094958918535,3.82417879099423,1.00610448900587,0.967451476750684,3.82406439945087,1.00649193608546,131
8,1.17056401320542,3.02653105477403,1.00371304029799,1.15427331200582,3.09580549408653,1.00503156497325,1.15448875379064,3.09581614828268,1.00475057619526,14
9,1.08765304366568,3.30025215423891,0.999041309114049,1.02583061469679,3.57257826485056,1.00408606839911,1.0255585478354,3.57259128468195,1.00431698851227,12
10,1.12911083417085,3.16605301581519,1.00839069431562,1.08615374459687,3.35862555430435,1.01176485407027,1.08538122050953,3.35865667801542,1.012025030072,25
11,1.08786673789387,3.38667902942449,0.990313044344942,1.06683270579587,3.47162752212436,0.992438616920674,1.06702988298667,3.4716218181899,0.992245879487081,16
12,1.06940744982399,3.42434156732377,0.996273445960017,0.997170217927965,3.73786135711786,1.00157326254767,1.03872895142769,3.55140524254583,0.999250135964388,11
13,1.1249582476314,3.15834281637459,0.997563498983522,1.10018478106322,3.26372970872921,0.999790082363594,1.10024670392262,3.26372430765246,0.999738950621519,22
14,1.11557414567056,3.24282026628337,1.00322504459396,1.0909415166303,3.34599143287195,1.0057385578462,1.0709268489312,3.4367038581043,1.00696035443104,1
15,1.02804666137914,3.66736389906277,1.01382032089398,0.904836142133657,4.18838614790905,1.02985147433317,0.934924488837511,4.05737487616623,1.02635141272248,7
16,1.05185741753613,3.5731827381593,0.997216020861324,1.01045141968353,3.74256332530469,1.0018276504923,0.975256893870104,3.89789212735579,1.00441765385734,4
17,1.09343341610119,3.44509828406683,0.99915143289087,1.06883717111268,3.54523874635244,1.00142204189089,1.0690413300181,3.54523667462211,1.00121073769567,8
18,1.05117126110722,3.53334785883578,0.991081599829796,0.975686339555864,3.8552222353671,0.996321699849173,1.01680195644706,3.67496956417569,0.994057992578844,25
19,1.05458710025348,3.53086059752561,0.995386542285381,1.00807828421624,3.72456788020801,0.999844488610485,1.00817114395102,3.724565243075,0.999760037609348,12
20,1.04762179412526,3.47471245207245,1.00149267268798,0.992741706217493,3.69898772686008,1.00882024373335,0.993800409161701,3.69887463549926,1.0085493186587,7
21,0.98910293015332,3.79699009902882,0.985621575372764,0.919546059423287,4.07704562098709,0.9938630731498,0.892378944103328,4.19249395060868,0.996380639202635,13
22,1.05290839201355,3.41614704911424,0.9912832925395,1.01087772609758,3.58975578158412,0.996945707784477,0.969042491498444,3.77839425999609,1.00075782926496,18
23,1.07879972126466,3.32215912188037,1.00612852564736,0.994747062488056,3.69644553939497,1.0140028967637,1.04560453953589,3.45960721296323,1.01044990190919,19
24,1.05658814535836,3.55127399162126,0.989028591392974,1.01988770521471,3.69867508447755,0.991934421203804,1.0210704107639,3.69869974642716,0.991554533491506,54
25,1.05625815956633,3.55080256490362,0.989812860628859,1.02029414632976,3.69525796949258,0.992859078997359,1.02117792946116,3.69525114569201,0.992594860623103,11
26,1.00720475498175,3.74399948514701,0.995050940806685,0.934337994009525,4.03946989678831,1.00385703206844,0.914223966452444,4.12650639675045,1.00565557162496,11
27,1.06565773388631,3.48992502135574,0.999371904287862,1.02426550947764,3.66200401594387,1.00371089510601,1.02435677810647,3.66199072319027,1.00366562632173,5
28,1.06374731650931,3.38043556099703,1.00055353855687,0.98820598829998,3.71017261690462,1.00848886760382,0.988020039028901,3.71018845986484,1.00861220985104,6
29,1.02075811033809,3.7596640814345,1.00392333084704,0.956469726611056,4.02004708967116,1.0114435571432,0.956746639068365,4.02003843569141,1.01121537024061,18
30,1.07440067784393,3.47402668747943,0.998136542403,1.03442605972273,3.64062489037331,1.00164023910817,1.0345945286153,3.64062816823436,1.00145363634248,5
31,1.1022959535144,3.13035696180099,0.991636848974362,1.07375713764818,3.25137762346471,0.994909840056367,1.0739878478743,3.25137403940948,0.994671843874428,6
32,1.06312979905388,3.43753770497202,0.997796374557704,1.01141975412431,3.65481122613599,1.00326833597205,0.983715030122853,3.78031676578367,1.00513940209452,7
33,1.09442914033206,3.321157410526,1.00208045295765,1.04022420306237,3.55817159318166,1.00641867751783,1.03998280100723,3.55817752670763,1.00664650414853,2
34,1.07942006917023,3.39588843832324,0.987753269216129,1.0488664054386,3.52351762550062,0.990337748056407,1.04873643977611,3.52349826488242,0.990543567801489,1
35,1.06071323245693,3.38217233975599,0.9941690307885,1.01728451084231,3.56499192168199,0.99974556318439,1.00077701312216,3.63892554768543,1.00134361576527,12
36,1.05142424730712,3.4898089675889,0.994766727583975,0.998437369321876,3.71572447044257,1.00043696266999,0.997591113077097,3.71566785623905,1.00081634281881,3
37,1.1114055389301,3.32261767943907,1.00279903968535,1.08109329635762,3.45110956741364,1.0053238570913,1.08125218364895,3.45111482442597,1.00513425987161,6
38,1.00991919119395,3.90958267852842,0.99271314831856,0.95926828498701,4.11233328926692,0.997028490965201,0.959036028377995,4.11230118767999,0.997383479568123,36
39,1.11268800965335,3.19706726920696,0.994337839491885,1.0827447821887,3.32538262854562,0.99684371751736,1.08283120991222,3.32538298190896,0.996748021413135,37
40,1.11842374690168,3.12957565647416,1.00708218474532,1.07819485277843,3.3059702791475,1.01120795577849,1.07825485722649,3.3059671623396,1.01115359319039,10
41,1.09186144325434,3.3294590598875,0.99071418878927,1.06638452037126,3.43445726570606,0.993157791378885,1.06657649793271,3.43445371243663,0.992963225495513,29
42,1.09443264555896,3.31438661675464,0.983258066887705,1.06282351832794,3.44881288057569,0.985230077555799,1.06277418725429,3.4488158270689,0.985272310745833,5
43,1.05433381618368,3.51591418912532,0.99224536540015,1.00491929603806,3.7228270843054,0.996535263401008,1.00508562801471,3.72284182262996,0.996311747565417,11
44,1.0967169313348,3.36917257382892,0.987152040275514,1.08043014818209,3.43398251421259,0.988818659077302,1.08071040672075,3.43398513374732,0.988502494912498,76
45,1.09248831135258,3.31258082378505,0.999735387344652,1.03433652611616,3.56769627621165,1.00395457745276,1.07071682996812,3.40161677517515,1.00209284972238,32
46,1.08529476475973,3.28032167543315,0.987743462927518,1.05384542148088,3.41274917632389,0.99093893843082,1.01467363383963,3.59136621764583,0.993316245058279,17
47,1.05587496042284,3.49136338783852,1.00187361672159,1.00317838045093,3.71105021626044,1.00765845840071,1.00333585415106,3.71104745694257,1.00751120996587,98
48,1.09908865610926,3.27682009436897,0.989632249577737,1.06525907215787,3.42197122313225,0.992095494570445,1.06509037664657,3.42196298416986,0.992304338059157,51
49,1.03351965881126,3.60771034479313,1.00524729763139,0.955199203822644,3.93422982512863,1.01478987698397,0.955305472734733,3.93423233426718,1.0146795718344,4
50,1.15107203907106,3.13174259840765,0.990329747617221,1.14005987372056,3.17638887712603,0.991319445097897,1.14029280098195,3.1763976585135,0.991022647658907,16
51,1.02191920491716,3.68915288970228,0.99795179277219,0.953040861747794,3.97625395731938,1.0051968074207,0.951994085362697,3.97628546273952,1.00551924526829,15
52,1.09728575725569,3.36185791649301,0.994887527909047,1.06661816357266,3.49075037592827,0.997293980898407,1.06677187936617,3.49075563152591,0.997110478450616,15
53,1.01489262536563,3.6925505861622,0.992810452644013,0.881734111861509,4.25440388765066,1.0043232799812,0.972163359286906,3.86396099313882,0.99755646496354,6
54,1.20029075134881,2.95300049787354,0.986901601327955,1.1925863512117,2.98505847336751,0.987344173618193,1.19263715501973,2.98505974609478,0.987278333174597,8
55,1.0918641310086,3.38067470162815,0.989619138812722,1.05493091049939,3.5384156651869,0.991909258543458,1.05478230315176,3.53841661962304,0.992063199262079,4
56,1.09112244943931,3.30280695831269,1.00561308294084,1.05114028093003,3.47226294802608,1.01054762579084,1.02940206214801,3.5717131901083,1.01237672563431,17
57,1.04780610380977,3.52816341224593,1.00046316270044,0.968393501656759,3.86658450802889,1.00787221362763,0.988245066093927,3.77974880905337,1.00628874814067,12
58,1.03567558145086,3.69201901034628,0.992865396745734,0.998288953470702,3.8418405977781,0.99696253519754,0.967736968320022,3.97242006575176,0.999341620853628,7
59,1.08342644439209,3.33861982130066,0.999033330230724,1.04344245411733,3.50792360003872,1.00318851820624,1.04345996560155,3.5079111376826,1.00321327967348,19
60,1.09332572064198,3.32192522403944,0.98387884901053,1.07002742070759,3.41843083944359,0.985775394077347,1.07013515691513,3.41842909813161,0.985663802329385,119
